post_id,filename,description,likes,comments,views
"2000474907876884550","2019-03-16_2000474907876884550.jpg","Fun forward helix piercing on a repeat client with a 4mm marquise cut Swarovski front end set in titanium.

#safepiercing #instapiercing #piercingsofinstagram #piercings #earpiercing #earwork #professionalpiercer #publishedpiercer #albanyny #troyny #earpiercings #bodyjewlery #bodypiercings #BodyModification #femalepiercer #femaleartist #girlswithpiercings #guyswithpiercings #girlswithtattoos #capitalregion #forewardhelixpiercing #helix #helixpiercing #sparkle #titanium #albanymodernbodyart #piercing_by_gina #piercing #newpiercing","57","4","0"
"2003190917401776405","2019-03-19_2003190917401776405.jpg","Finally got a great shot of these new 3mm marquise cut prong set Swarovski front ends set ina titanium stud. Fun little helix to start her ear.

#helix #helixpiercing #piercings #professionalpiercer #publishedpiercer #girlwithpiercings #girlswithtattoos #guyswithtattoos #guyswithpiercings #safepiercing #bodyjewlery #bodypiercings #BodyModification #earpiercings #piercing_by_gina #albanymodernbodyart #cantstopwontstop #capitalregion #femalepiercer #femaleartist #piercinglove #piercingsofinstagram #instapiercing #sparkle #bodymods #titanium #impactalbany #albanyny #troyny #hudsonvalley","41","2","0"
"2003872084644021849","2019-03-20_2003872084644021849.jpg","Sometimes a simple helix says enough. Done with a beautiful 3mm Swarovski front end set in a titanium stud.","36","6","0"
"2008986503054071276","2019-03-27_2008986503054071276.jpg","Double midway piercing done with 2mm princess cut Swarovski front ends coupled with titanium studs.","68","4","0"
"2009639260699225967","2019-03-28_2009639260699225967.jpg","I can't describe how much fun this little triple forward helix was to do. We did a 3mm marquise cut Swarovski front end balanced on both sides with 2mm princess cut Swarovski front ends all coupled with titanium studs.","188","4","0"
"2020717992631262772","2019-04-13_2020717992631262772.jpg","Loved doing this triangle flat piercing all with 3mm Swarovski front ends coupled with titanium studs.","69","4","0"
"2024123941366699401","2019-04-17_2024123941366699401.jpg","OH MY TRAGUS!! This 2mm Swarovski gem encased in rose gold clusters is just stunning and to top it off it is paired with a hand polished titanium stud.","62","4","0"
"2027020755537272218","2019-04-21_2027020755537272218.jpg","Happy Easter from my peeps to yours. 
#jeepher #jeepsysoul #jeeplife #crawlher #peeps #jeepgirl #jeeper #cdjw","36","0","0"
"2036706040938419803","2019-05-05_2036706040938419803.jpg","Super fun conch piercing on a super client @aryza_lovecraft with a 5mm pear cut Swarovski front end coupled with a titanium stud.","88","6","0"
"2045224716597697375","2019-05-16_2045224716597697375.jpg","I love the look of this fresh rook piercing done with a 2mm princess cut Swarovski front end coupled with a titanium curved bar","98","3","0"
"2045419513614488341","2019-05-17_2045419513614488341.jpg","Pretty little double helix piercing done with 2 3mm Swarovski front ends coupled with titanium studs. Simple yet elegant.","49","2","0"
"2050271391617677813","2019-05-23_2050271391617677813.jpg","Gorgeous fresh rook piercing on a rad client. Done with a 3mm princess cut Swarovski front end coupled with a titanium curve.","60","4","0"
"2053862596192535581","2019-05-28_2053862596192535581.jpg","Loving this tragus piercing done with a 3mm marquise cut Swarovski front end coupled with a titanium stud.","57","4","0"
"2062052427427193924","2019-06-09_2062052427427193924.jpg","Fun little midway piercing on @_emprus done with a 2.5 mm Swarovski princess cut front end coupled with a titanium stud.","41","5","0"
"2063988796471867972","2019-06-11_2063988796471867972.jpg","Single forward helix piercing done with a 2mm Swarovski crystal with hematite triad clusters couple with a titanium stud.","61","2","0"
"2064789327237637135","2019-06-12_2064789327237637135.jpg","Double midway piercing done with 2 2.5 mm genuine Swarovski princess cut front ends coupled with titanium studs.","43","3","0"
"2069911432388270673","2019-06-19_2069911432388270673.jpg","Fresh daith piercing and flat piercing. Daith done with a 1/2 niobium ring with a faux white opal captive. Flat piercing done with a 2mm princess cut Swarovski front end coupled with a titanium stud.","43","2","0"
"2072049693869200350","2019-06-22_2072049693869200350.jpg","REAL MEN WEAR PINK, and in this case a manvel too. Done with a 7/16ths length pink princess cut navel curve by @anatometalinc","67","6","0"
"2074211021849240749","2019-06-25_2074211021849240749.jpg","Couple of surface anchors I did last week with a 5mm and 4mm genuine Swarovski front ends","44","3","0"
"2075673798790880941","2019-06-27_2075673798790880941.jpg","Double helix piercing done with a genuine Swarovski trinity head and a 2mm round cut head coupled with titanium studs.","46","2","0"
"2080048107898701988","2019-07-03_2080048107898701988.jpg","Little fresh conch piercing with a opalite trinity head coupled with a titanium stud","21","2","0"
"2094467175082756170","2019-07-23_2094467175082756170.jpg","I love the elegance of this jewelry. Fresh conch piercing done.with a 5mm genuine Swarovski trinity head. Coupled with a titanium stud.","47","3","0"
"2111926567643664612","2019-08-16_2111926567643664612.jpg","One of two fresh conch piercings this young lady got today. She chose gorgeous 5mm mint Swarovski trinity clusters coupled with high polish titanium studs.","59","5","0"
"2111926567652102976","2019-08-16_2111926567652102976.jpg","One of two fresh conch piercings this young lady got today. She chose gorgeous 5mm mint Swarovski trinity clusters coupled with high polish titanium studs.","59","5","0"
"2116257985335889260","2019-08-22_2116257985335889260.jpg","This awesome client came in and got her nostril pierced with a 2mm genuine Swarovski  threadless end coupled with a titanium stud. Got to love good jewelry.","43","5","0"
"2116914989284930492","2019-08-23_2116914989284930492.jpg","Bath time at my house is always interesting. Rocket starts his bath with attacking the faucet every time. Doctor Doolittle has nothing on my house.","92","3","0"
"2133027124373081471","2019-09-14_2133027124373081471.jpg","Fresh conch piercing with a 2mm genuine Swarovski gem nestled in rose gold clusters.","62","6","0"
"2135056135326480135","2019-09-17_2135056135326480135.jpg","Fresh double forward helix with a 3mm and 4mm genuine Swarovski threadess front ends coupled with titanium studs","47","2","0"
"2136503034057123494","2019-09-19_2136503034057123494.jpg","Fun triple helix with a 2mm, 3mm and 4nmm threadless opal ends coupled with titanium studs.","69","4","0"
"2140873119326657033","2019-09-25_2140873119326657033.jpg","I just love how this flower end sits in this flat. Her rose gold rings are matched with this rose gold flower end with 6 genuine Swarovski 1.5 mm stones.","66","11","0"
"2145196303842725833","2019-10-01_2145196303842725833.jpg","Fresh daith piercing done with a seamless white gold ring with genuine Swarovski crystals.","67","6","0"
"2147451776895696493","2019-10-04_2147451776895696493.jpg","ROCKETS ADVENTURES: Doorway... you mean indoor leafless tree.
You are never truly alone when you have a raccoon as part of the family.","64","11","0"
"2151787794413307907","2019-10-10_2151787794413307907.jpg","Fresh flat piercing with a 6mm flower front end made up of 6 2mm genuine Swarovski Crystal's all set in white gold coupled with a titanium stud.","34","2","0"
"2162614768736973128","2019-10-25_2162614768736973128.jpg","I swear you can see the world in a blue opal. This fresh double conch piercing was designed for her unique anatomy... done with 5mm and 4mm blue opal threadless ends coupled with titanium studs.","46","2","0"
"2172783297519102048","2019-11-08_2172783297519102048.jpg","Subtle yet stunning...Got to do this different style of triple forward helix yesterday with gorgeous cab cut faux opal threadless front ends couple with hand polished titanium studs.","61","9","0"
"2175720744653659001","2019-11-12_2175720744653659001.jpg","Got to do this daith piercing with a 7/16ths beaded seamless titanium clicker anodized to a golden color","73","3","0"
"2188690543819060844","2019-11-30_2188690543819060844.jpg","Something a little different from the depths of my mind, for a client with alot of experience healing piercings... a trident style triple conch...all done with internally threaded titanium with a 5mm black gemstone.","94","6","0"
"2216249610518106012","2020-01-07_2216249610518106012.jpg","Double conch piercing placed uniquely for her anatomy. Done with  3mm and 4mm threadless Swarovski front ends coupled with titanium studs.","75","8","0"
"2216962480373301585","2020-01-08_2216962480373301585.jpg","Fresh conch with a 1.5mm genuine Swarovski front end with rose gold clusters on both sides coupled with a titanium stud.","45","2","0"
"2218483864316560754","2020-01-10_2218483864316560754.jpg","Fresh daith piercing done with a 7/16 titanium pointed ring with 5 genuine Swarovski 1mm stones.","41","8","0"
"2219213356156790073","2020-01-11_2219213356156790073.jpg","Had Fun doing this fresh tragus with a new triple marquis cluster threadless end. This end is set with a titanium prong set setting coupled with a 5/16 titanium stud.","56","7","0"
"2224374717987853451","2020-01-18_2224374717987853451.jpg","This gorgeous cluster set in titanium and anodized to a light blue color contains 5 genuine Swarovski crystals with micro bead accents and is nestled snugly in this fresh conch piercing.","60","6","0"
"2224956643350038293","2020-01-19_2224956643350038293.jpg","I didn't do this piercing but boy did I get excited to upgrade it. This gorgeous cluster set in titanium with a high polish finish contains 5 genuine Swarovski crystals with micro bead accents.","54","4","0"
"2227120142008246108","2020-01-22_2227120142008246108.jpg","Love this fresh helix piercing. This cluster contains 5 faux blue opals with the titanium setting anodized to a nice gold color.","54","9","0"
"2227138768551670561","2020-01-22_2227138768551670561.jpg","NEW cluster ends from the one and only @industrialstrength. Many options available. Stop in!","42","3","0"
"2227923315262401177","2020-01-23_2227923315262401177.jpg","This fresh tragus looks amazing with this mini cluster from the one and only @industrialstrength. This combination is one of many I have available.","49","2","0"
"2229285702678662699","2020-01-25_2229285702678662699.jpg","Awesome fresh forward helix piercing done with a mini cluster from @industrialstrength. This little one has a 4mm faux opal with a 1.5mm faux opal accent.","86","4","0"
"2231566227418187393","2020-01-28_2231566227418187393.jpg","I just love this fresh double forward helix combo. This client chose a 3mm marquis cluster and a single round solitaire for the top. Loving all these unique combinations.","68","12","0"
"2232246984474195423","2020-01-29_2232246984474195423.jpg","Oh baby... 14k solid gold threadless ends are in. These are just a few of what came in today. Everything is better when it comes in three.","24","4","0"
"2233036733424227012","2020-01-30_2233036733424227012.jpg","Going green never looked so good. This stunning cluster of 5 green faux opals cascade nicely in this conch piercing. Thank you for traveling to see me.","55","6","0"
"2233739475327370033","2020-01-31_2233739475327370033.jpg","This fresh forward helix is killing it. This tiny cluster from the amazing people at @industrialstrength contains a stunning 4mm mint crystal, made only better by the tiny 1.5mm white opal accent.","39","2","0"
"2234341571732799041","2020-02-01_2234341571732799041.jpg","Got to love a classic look. This amazing client picked this classy piece out from the one and only @invictus_bodyjewelry . This arc cluster contains 5 clear crystal stones in gorgeous cascading fashion. What a way to jazz up this ear.","74","6","0"
"2234472994376635203","2020-02-01_2234472994376635203.jpg","Got to do this fresh helix last night. This awesome client chose this tapered cluster with beaded accents anodized to a gold color. What a gorgeous choice.","65","3","0"
"2236550415741526497","2020-02-04_2236550415741526497.jpg","CONCH PIERCINGS ROCK! This client decided on a gorgeous 5 stone faux oak arc cluster from @invictus_bodyjewelry . Couldn't be happier with how this came out.","56","4","0"
"2237296440009699302","2020-02-05_2237296440009699302.jpg","Check this little baby out. This client chose an adorable tricluster with green faux opal from @invictus_bodyjewelry for this lower helix piercing. Such a nice spot of color.","59","5","0"
"2238084721102054456","2020-02-06_2238084721102054456.jpg","Silver and gold... they never get old. Conch piercings have been a huge hit lately. So many styles so many choices...you just cant go wrong. We are loving these two fresh conch piercings done with 5mm Swarovski front ends surrounded by nice beaded titanium accents. One chose silver and one chose another anodized to a nice golden color.","36","2","0"
"2238713109932157233","2020-02-07_2238713109932157233.jpg","These mini clusters from @industrialstrength are so cute. She wanted to have an upper and lower 2nd lobe piercing but her anatomy wouldn't allow for it. So she decided on this purple faux opal with diamond accent cluster to give the look that she wanted.","41","2","0"
